 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     6     14744856   6:14744856  0.0819672      6     14112122   6:14112122  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14112225   6:14112225   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14112318   6:14112318   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14112415   6:14112415   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14112539   6:14112539    0.42623    0.0110243 
     6     14744856   6:14744856  0.0819672      6     14112750   6:14112750  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14112852   6:14112852   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14112912   6:14112912   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14113270   6:14113270   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14113776   6:14113776    0.47541    0.0377194 
     6     14744856   6:14744856  0.0819672      6     14113845   6:14113845    0.42623    0.0110243 
     6     14744856   6:14744856  0.0819672      6     14114115   6:14114115    0.42623    0.0110243 
     6     14744856   6:14744856  0.0819672      6     14114146   6:14114146  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14114306   6:14114306   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14114680   6:14114680   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14115024   6:14115024    0.42623    0.0110243 
     6     14744856   6:14744856  0.0819672      6     14115501   6:14115501   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14115503   6:14115503   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14115516   6:14115516    0.42623    0.0110243 
     6     14744856   6:14744856  0.0819672      6     14115618   6:14115618  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14115918   6:14115918  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14116938   6:14116938   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14117343   6:14117343    0.42623    0.0110243 
     6     14744856   6:14744856  0.0819672      6     14117555   6:14117555  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14117808   6:14117808   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14117809   6:14117809   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14118792   6:14118792   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14119017   6:14119017   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14122235   6:14122235   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14122543   6:14122543   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14123378   6:14123378   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14123398   6:14123398   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14124838   6:14124838    0.47541   0.00555727 
     6     14744856   6:14744856  0.0819672      6     14124882   6:14124882    0.42623    0.0186852 
     6     14744856   6:14744856  0.0819672      6     14125006   6:14125006   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14125541   6:14125541  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14126749   6:14126749  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14126868   6:14126868   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14126977   6:14126977    0.42623    0.0186852 
     6     14744856   6:14744856  0.0819672      6     14126981   6:14126981   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14127705   6:14127705  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14129562   6:14129562   0.180328  0.000233766 
     6     14744856   6:14744856  0.0819672      6     14129885   6:14129885   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14130001   6:14130001   0.163934  0.000847339 
     6     14744856   6:14744856  0.0819672      6     14130005   6:14130005  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14130610   6:14130610   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14130758   6:14130758   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14130907   6:14130907   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14131924   6:14131924   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     14132065   6:14132065   0.180328  0.000233766 
     6     14744856   6:14744856  0.0819672      6     14132654   6:14132654   0.442623    0.0213041 
     6     14744856   6:14744856  0.0819672      6     14133090   6:14133090   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14133498   6:14133498   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14133846   6:14133846   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14133923   6:14133923   0.442623    0.0213041 
     6     14744856   6:14744856  0.0819672      6     14134472   6:14134472   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14134561   6:14134561   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14136801   6:14136801   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14137014   6:14137014   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14137082   6:14137082   0.262295     0.031746 
     6     14744856   6:14744856  0.0819672      6     14137113   6:14137113   0.163934  0.000847339 
     6     14744856   6:14744856  0.0819672      6     14137119   6:14137119    0.47541   0.00203587 
     6     14744856   6:14744856  0.0819672      6     14137261   6:14137261  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14137594   6:14137594   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14137694   6:14137694   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14139407   6:14139407   0.163934  0.000847339 
     6     14744856   6:14744856  0.0819672      6     14139413   6:14139413   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14140450   6:14140450   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14140808   6:14140808   0.311475   0.00517365 
     6     14744856   6:14744856  0.0819672      6     14140898   6:14140898   0.180328    0.0291494 
     6     14744856   6:14744856  0.0819672      6     14141158   6:14141158   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14141603   6:14141603   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14141629   6:14141629   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14141745   6:14141745   0.459016   0.00714672 
     6     14744856   6:14744856  0.0819672      6     14141870   6:14141870   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14141963   6:14141963   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14141964   6:14141964   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14142109   6:14142109   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14142438   6:14142438   0.147541    0.0452457 
     6     14744856   6:14744856  0.0819672      6     14142466   6:14142466   0.311475   0.00517365 
     6     14744856   6:14744856  0.0819672      6     14142702   6:14142702   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14142772   6:14142772   0.295082   0.00472499 
     6     14744856   6:14744856  0.0819672      6     14142814   6:14142814   0.311475   0.00517365 
     6     14744856   6:14744856  0.0819672      6     14143317   6:14143317   0.147541    0.0452457 
     6     14744856   6:14744856  0.0819672      6     14143404   6:14143404   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14143490   6:14143490   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14143591   6:14143591   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14143638   6:14143638   0.295082   0.00472499 
     6     14744856   6:14744856  0.0819672      6     14143684   6:14143684   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14143694   6:14143694   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14143843   6:14143843   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14144042   6:14144042   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14144187   6:14144187   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14144357   6:14144357   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14144390   6:14144390   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14144508   6:14144508   0.147541    0.0452457 
     6     14744856   6:14744856  0.0819672      6     14144663   6:14144663   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14144735   6:14144735   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14144776   6:14144776   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14144789   6:14144789   0.147541    0.0452457 
     6     14744856   6:14744856  0.0819672      6     14144815   6:14144815   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14145026   6:14145026   0.278689   0.00653648 
     6     14744856   6:14744856  0.0819672      6     14145493   6:14145493   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14146286   6:14146286   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     14147529   6:14147529   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14147636   6:14147636   0.377049     0.147516 
     6     14744856   6:14744856  0.0819672      6     14147824   6:14147824   0.377049     0.147516 
     6     14744856   6:14744856  0.0819672      6     14147939   6:14147939   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14147950   6:14147950   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14148060   6:14148060   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14148238   6:14148238   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14148274   6:14148274    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14148328   6:14148328    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14148338   6:14148338   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14148724   6:14148724    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14148907   6:14148907    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14149254   6:14149254   0.393443     0.137649 
     6     14744856   6:14744856  0.0819672      6     14149299   6:14149299   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14149362   6:14149362   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14149662   6:14149662   0.360656    0.0503663 
