 CHR_A         BP_A    SNP_A      MAF_A  CHR_B         BP_B    SNP_B      MAF_B           R2 
     2        38586  2:38586   0.278689      2       266687 2:266687   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       266698 2:266698   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       266757 2:266757   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267147 2:267147   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267282 2:267282   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267299 2:267299   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267307 2:267307  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       267315 2:267315   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267321 2:267321   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267322 2:267322   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267361 2:267361  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       267362 2:267362   0.114754     0.335512 
     2        38586  2:38586   0.278689      2       267404 2:267404  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       267446 2:267446  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       267499 2:267499   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267504 2:267504   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267524 2:267524   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267555 2:267555   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267557 2:267557   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       267987 2:267987   0.114754     0.335512 
     2        38586  2:38586   0.278689      2       268154 2:268154   0.459016     0.327824 
     2        38586  2:38586   0.278689      2       268209 2:268209  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       268210 2:268210  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       268247 2:268247  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       268376 2:268376   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       268380 2:268380   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       268387 2:268387   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       268403 2:268403   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       268467 2:268467   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       268508 2:268508   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       268673 2:268673  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       268675 2:268675  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       268679 2:268679  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       269113 2:269113   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269116 2:269116   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269122 2:269122   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269149 2:269149   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269170 2:269170   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269217 2:269217   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269233 2:269233   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269234 2:269234   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269253 2:269253   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269293 2:269293   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269297 2:269297   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269356 2:269356   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269362 2:269362   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269376 2:269376   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269380 2:269380   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269409 2:269409   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269421 2:269421   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269427 2:269427   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269428 2:269428   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269441 2:269441   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269462 2:269462   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269467 2:269467   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269477 2:269477   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269498 2:269498   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269516 2:269516   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269582 2:269582   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       269618 2:269618  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       270106 2:270106  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       270194 2:270194   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       270297 2:270297  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       270343 2:270343  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       270656 2:270656   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       270813 2:270813  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       270818 2:270818  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       270827 2:270827  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       270831 2:270831  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       270847 2:270847  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       270868 2:270868  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       271053 2:271053  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       271126 2:271126   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271136 2:271136  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       271140 2:271140   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271169 2:271169   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271229 2:271229   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271333 2:271333   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271382 2:271382   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271388 2:271388   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271394 2:271394   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271433 2:271433   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271544 2:271544   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271642 2:271642   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271857 2:271857   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271865 2:271865   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271932 2:271932   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271951 2:271951   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       271970 2:271970   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272027 2:272027   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272099 2:272099    0.42623     0.287013 
     2        38586  2:38586   0.278689      2       272102 2:272102  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       272177 2:272177   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       272320 2:272320   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272329 2:272329   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272429 2:272429   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272562 2:272562   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272576 2:272576   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272586 2:272586   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272635 2:272635   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272741 2:272741   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272751 2:272751   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272786 2:272786   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272797 2:272797   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272803 2:272803   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272807 2:272807   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272813 2:272813   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272814 2:272814   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272839 2:272839   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272841 2:272841   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272845 2:272845   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       272846 2:272846   0.114754    0.0500842 
