 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     1      2535189   1:2535189   0.131148      1      2432227   1:2432227   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2432286   1:2432286  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2433062   1:2433062   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2433505   1:2433505   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2433694   1:2433694   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2433866   1:2433866   0.360656    0.0851476 
     1      2535189   1:2535189   0.131148      1      2434057   1:2434057   0.213115   0.00698854 
     1      2535189   1:2535189   0.131148      1      2434136   1:2434136   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2434499   1:2434499  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2434532   1:2434532  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2434601   1:2434601   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2434871   1:2434871   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2435352   1:2435352  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2435375   1:2435375  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2435424   1:2435424  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2435754   1:2435754   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2435757   1:2435757   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2436132   1:2436132   0.213115   0.00698854 
     1      2535189   1:2535189   0.131148      1      2436133   1:2436133   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2436221   1:2436221   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2436270   1:2436270  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2437034   1:2437034  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2437403   1:2437403   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2437731   1:2437731   0.229508   0.00932285 
     1      2535189   1:2535189   0.131148      1      2438062   1:2438062   0.229508   0.00932285 
     1      2535189   1:2535189   0.131148      1      2438096   1:2438096  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2438425   1:2438425   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2438949   1:2438949   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2439184   1:2439184  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2439377   1:2439377   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2439667   1:2439667  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2439765   1:2439765  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2440147   1:2440147   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2440179   1:2440179   0.360656    0.0851476 
     1      2535189   1:2535189   0.131148      1      2440304   1:2440304   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2440361   1:2440361  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2440923   1:2440923   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2441030   1:2441030  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2442137   1:2442137   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2442428   1:2442428  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2442434   1:2442434  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2442616   1:2442616  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2442701   1:2442701   0.196721   0.00491352 
     1      2535189   1:2535189   0.131148      1      2442729   1:2442729  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2442877   1:2442877   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2442980   1:2442980   0.213115   0.00698854 
     1      2535189   1:2535189   0.131148      1      2443242   1:2443242  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2443437   1:2443437  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2443787   1:2443787   0.360656    0.0851476 
     1      2535189   1:2535189   0.131148      1      2444452   1:2444452   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2444882   1:2444882  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2445261   1:2445261   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2445457   1:2445457   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2445488   1:2445488   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2445583   1:2445583  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2445621   1:2445621   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2445656   1:2445656  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2445712   1:2445712   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2445719   1:2445719   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2446003   1:2446003  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2446225   1:2446225   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2446436   1:2446436  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2446480   1:2446480  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2446482   1:2446482  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2447449   1:2447449  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2447699   1:2447699   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2447929   1:2447929  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2447943   1:2447943   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2447944   1:2447944  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2448063   1:2448063  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2448121   1:2448121  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2448136   1:2448136  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2448410   1:2448410  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2448629   1:2448629  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2448780   1:2448780   0.213115   0.00698854 
     1      2535189   1:2535189   0.131148      1      2448835   1:2448835  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2448893   1:2448893   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2449351   1:2449351   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2449406   1:2449406  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2450400   1:2450400   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2451164   1:2451164   0.131148    0.0787702 
     1      2535189   1:2535189   0.131148      1      2451628   1:2451628  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2451809   1:2451809  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2451970   1:2451970  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2452509   1:2452509   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2452634   1:2452634  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2452914   1:2452914  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2452928   1:2452928   0.409836     0.104822 
     1      2535189   1:2535189   0.131148      1      2453209   1:2453209  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2453444   1:2453444  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2454040   1:2454040   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2454099   1:2454099  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2454924   1:2454924   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2454961   1:2454961  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2455540   1:2455540   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2455546   1:2455546  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2455860   1:2455860   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2455991   1:2455991  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2456007   1:2456007   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2456232   1:2456232  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2456481   1:2456481  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2456636   1:2456636  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2457143   1:2457143  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2457298   1:2457298   0.114754     0.386849 
     1      2535189   1:2535189   0.131148      1      2457582   1:2457582  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2457610   1:2457610  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2457711   1:2457711  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2457817   1:2457817  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2457884   1:2457884  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2457916   1:2457916  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2458055   1:2458055  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2458086   1:2458086  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2458547   1:2458547  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2458655   1:2458655   0.213115    0.0408805 
     1      2535189   1:2535189   0.131148      1      2458952   1:2458952   0.213115    0.0408805 
     1      2535189   1:2535189   0.131148      1      2458953   1:2458953   0.213115    0.0408805 
     1      2535189   1:2535189   0.131148      1      2459141   1:2459141   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2459375   1:2459375   0.295082    0.0631856 
     1      2535189   1:2535189   0.131148      1      2459428   1:2459428  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2460154   1:2460154   0.327869    0.0736309 
